captcha_id,label,path,digit_sources,augment_params,quality_status
captcha_003071,6596,data/captcha_images/captcha_003071_6596.png,sklearn_00968|sklearn_00822|sklearn_00009|sklearn_00734,"{""blur_radius"": 0.11876623234098133, ""rotation"": 2.0448216571179225, ""brightness"": 1.0141454640210217, ""contrast"": 1.0894989572483738, ""noise_sigma"": 7.425110067659026, ""line_count"": 0, ""perspective_strength"": 0.019058536688927215}",unreviewed
captcha_000841,7415,data/captcha_images/captcha_000841_7415.png,sklearn_00043|sklearn_00743|sklearn_00731|sklearn_01450,"{""blur_radius"": 0.5306210901394038, ""rotation"": -3.8120143839095677, ""brightness"": 0.8719014882511589, ""contrast"": 0.8870921613656277, ""noise_sigma"": 5.5890589184678845, ""line_count"": 2, ""perspective_strength"": 0.032046095703699484}",unreviewed
captcha_000476,1620,data/captcha_images/captcha_000476_1620.png,sklearn_00303|sklearn_00750|sklearn_01427|sklearn_01317,"{""blur_radius"": 0.6141640159723026, ""rotation"": 3.7799636344218355, ""brightness"": 0.8888526640522812, ""contrast"": 1.048663238470405, ""noise_sigma"": 7.585175101386794, ""line_count"": 1, ""perspective_strength"": 0.0026167205026086182}",unreviewed
captcha_003957,0521,data/captcha_images/captcha_003957_0521.png,sklearn_00101|sklearn_01274|sklearn_00788|sklearn_01500,"{""blur_radius"": 0.6533916044730805, ""rotation"": 2.1431856286843, ""brightness"": 0.9115337087913484, ""contrast"": 1.2456689255801998, ""noise_sigma"": 8.336644298944702, ""line_count"": 1, ""perspective_strength"": 0.01460554887993429}",unreviewed
captcha_004853,3863,data/captcha_images/captcha_004853_3863.png,sklearn_01588|sklearn_00794|sklearn_00468|sklearn_00579,"{""blur_radius"": 0.32728458247385017, ""rotation"": 0.9718728851652356, ""brightness"": 1.085242618563761, ""contrast"": 0.8589333883454291, ""noise_sigma"": 3.335885588482393, ""line_count"": 2, ""perspective_strength"": 0.031318937543729886}",unreviewed
captcha_002450,3200,data/captcha_images/captcha_002450_3200.png,sklearn_01332|sklearn_01528|sklearn_01722|sklearn_01029,"{""blur_radius"": 0.8342985853213275, ""rotation"": -2.046660629557195, ""brightness"": 0.9713754012297778, ""contrast"": 1.0845151054508038, ""noise_sigma"": 2.947282008735815, ""line_count"": 0, ""perspective_strength"": 0.027427465724539503}",unreviewed
captcha_003860,7673,data/captcha_images/captcha_003860_7673.png,sklearn_00963|sklearn_00620|sklearn_00337|sklearn_01729,"{""blur_radius"": 0.6491018309073031, ""rotation"": 1.305136346078755, ""brightness"": 0.916433447473815, ""contrast"": 1.2406063077371912, ""noise_sigma"": 3.1987959508187904, ""line_count"": 0, ""perspective_strength"": 0.005040046517646701}",unreviewed
captcha_000613,0332,data/captcha_images/captcha_000613_0332.png,sklearn_01193|sklearn_00448|sklearn_01602|sklearn_00889,"{""blur_radius"": 0.35209182791101046, ""rotation"": -3.933458837494488, ""brightness"": 0.9864392558597306, ""contrast"": 1.0678480090714815, ""noise_sigma"": 4.896870568280787, ""line_count"": 0, ""perspective_strength"": 0.0043719737756624045}",unreviewed
captcha_003237,2635,data/captcha_images/captcha_003237_2635.png,sklearn_01338|sklearn_00984|sklearn_00389|sklearn_00973,"{""blur_radius"": 0.7148645036249893, ""rotation"": 2.9733133040542636, ""brightness"": 0.87470076865762, ""contrast"": 1.1665277134215777, ""noise_sigma"": 5.385170366879075, ""line_count"": 3, ""perspective_strength"": 0.025775275109440922}",unreviewed
captcha_003801,1223,data/captcha_images/captcha_003801_1223.png,sklearn_00257|sklearn_01751|sklearn_01344|sklearn_01346,"{""blur_radius"": 0.41330766813280706, ""rotation"": 3.823872185421598, ""brightness"": 0.9490956329233174, ""contrast"": 0.9583225496923583, ""noise_sigma"": 3.002408126916191, ""line_count"": 2, ""perspective_strength"": 0.01846699436609716}",unreviewed
captcha_000828,9896,data/captcha_images/captcha_000828_9896.png,sklearn_00771|sklearn_00760|sklearn_00785|sklearn_00989,"{""blur_radius"": 0.3225667902704248, ""rotation"": -1.5265944279337553, ""brightness"": 0.859365405167094, ""contrast"": 0.954122839216734, ""noise_sigma"": 3.921806853239185, ""line_count"": 1, ""perspective_strength"": 0.03346022601883835}",unreviewed
captcha_004171,4674,data/captcha_images/captcha_004171_4674.png,sklearn_01181|sklearn_00622|sklearn_01381|sklearn_01091,"{""blur_radius"": 0.8709965433097332, ""rotation"": -2.0203042228997488, ""brightness"": 0.893106137459598, ""contrast"": 1.1300696346446353, ""noise_sigma"": 5.448667618202628, ""line_count"": 3, ""perspective_strength"": 0.011923031757030507}",unreviewed
captcha_002243,2933,data/captcha_images/captcha_002243_2933.png,sklearn_00528|sklearn_01282|sklearn_01712|sklearn_00045,"{""blur_radius"": 0.6170524158107575, ""rotation"": 3.0691352438047703, ""brightness"": 1.0797085964208255, ""contrast"": 0.9452827301635033, ""noise_sigma"": 5.803183095193537, ""line_count"": 0, ""perspective_strength"": 0.015310011350341572}",unreviewed
captcha_000252,9522,data/captcha_images/captcha_000252_9522.png,sklearn_00491|sklearn_00135|sklearn_00833|sklearn_00306,"{""blur_radius"": 0.7471573766711298, ""rotation"": -0.26886753040587497, ""brightness"": 1.0537881387834673, ""contrast"": 1.1598125781096396, ""noise_sigma"": 6.743820813407893, ""line_count"": 0, ""perspective_strength"": 0.004164837822717559}",unreviewed
captcha_000459,7881,data/captcha_images/captcha_000459_7881.png,sklearn_01684|sklearn_00554|sklearn_00242|sklearn_01308,"{""blur_radius"": 0.7361482119147339, ""rotation"": 2.9416587395820173, ""brightness"": 0.9165105435492905, ""contrast"": 0.9088546709831185, ""noise_sigma"": 6.1184171337614695, ""line_count"": 2, ""perspective_strength"": 0.0009160831246831553}",unreviewed
captcha_002310,8655,data/captcha_images/captcha_002310_8655.png,sklearn_01789|sklearn_00026|sklearn_00551|sklearn_01447,"{""blur_radius"": 0.17234113653370456, ""rotation"": 3.238675315810611, ""brightness"": 1.0592061307715694, ""contrast"": 1.048560892911889, ""noise_sigma"": 2.126914657135681, ""line_count"": 2, ""perspective_strength"": 0.025472544229808946}",unreviewed
captcha_000319,5644,data/captcha_images/captcha_000319_5644.png,sklearn_01440|sklearn_00620|sklearn_00497|sklearn_01607,"{""blur_radius"": 0.50470709129171, ""rotation"": 2.483514296072717, ""brightness"": 0.8770144428556563, ""contrast"": 0.8684427966235367, ""noise_sigma"": 3.624054424413381, ""line_count"": 0, ""perspective_strength"": 0.01545646098463485}",unreviewed
captcha_001481,0517,data/captcha_images/captcha_001481_0517.png,sklearn_01335|sklearn_01396|sklearn_00991|sklearn_01627,"{""blur_radius"": 0.5340918123094002, ""rotation"": 0.5831061682505521, ""brightness"": 0.866370356421762, ""contrast"": 0.9350438565512739, ""noise_sigma"": 5.7733849586224455, ""line_count"": 2, ""perspective_strength"": 0.01051376596421991}",unreviewed
captcha_002163,4545,data/captcha_images/captcha_002163_4545.png,sklearn_01567|sklearn_01404|sklearn_00111|sklearn_01430,"{""blur_radius"": 0.7191187086314293, ""rotation"": 3.6652633517379023, ""brightness"": 0.988324688029686, ""contrast"": 0.956388087065044, ""noise_sigma"": 7.731933663203749, ""line_count"": 2, ""perspective_strength"": 0.007686971757028644}",unreviewed
captcha_003260,7372,data/captcha_images/captcha_003260_7372.png,sklearn_00783|sklearn_01087|sklearn_00912|sklearn_01742,"{""blur_radius"": 0.8358478057083977, ""rotation"": 3.964815888127295, ""brightness"": 1.102301234760965, ""contrast"": 0.8628751073102751, ""noise_sigma"": 7.488425480661836, ""line_count"": 0, ""perspective_strength"": 0.013874808051557018}",unreviewed
captcha_003347,4727,data/captcha_images/captcha_003347_4727.png,sklearn_00486|sklearn_00157|sklearn_00408|sklearn_01458,"{""blur_radius"": 0.7007716078866298, ""rotation"": -1.1238575492929979, ""brightness"": 1.1196002245247731, ""contrast"": 1.001144462107473, ""noise_sigma"": 7.75798530884313, ""line_count"": 3, ""perspective_strength"": 0.03452113267764826}",unreviewed
captcha_000335,6791,data/captcha_images/captcha_000335_6791.png,sklearn_01693|sklearn_00299|sklearn_01392|sklearn_00866,"{""blur_radius"": 0.24948087010443798, ""rotation"": 0.36732078469922147, ""brightness"": 0.877253823289576, ""contrast"": 1.2176777529845768, ""noise_sigma"": 8.423846040546376, ""line_count"": 0, ""perspective_strength"": 0.013875558349511905}",unreviewed
captcha_001013,2093,data/captcha_images/captcha_001013_2093.png,sklearn_00057|sklearn_00150|sklearn_00585|sklearn_01376,"{""blur_radius"": 0.4323420903396603, ""rotation"": 1.5835521241280635, ""brightness"": 0.9411076019853737, ""contrast"": 0.9358455851276357, ""noise_sigma"": 4.60368054611229, ""line_count"": 0, ""perspective_strength"": 0.004974734990658257}",unreviewed
captcha_000894,8017,data/captcha_images/captcha_000894_8017.png,sklearn_00592|sklearn_00422|sklearn_00493|sklearn_00447,"{""blur_radius"": 0.486065440362373, ""rotation"": -2.188784259717944, ""brightness"": 1.0874709359975474, ""contrast"": 0.9843416886746028, ""noise_sigma"": 2.0457836478714477, ""line_count"": 1, ""perspective_strength"": 0.01689153311294009}",unreviewed
captcha_004157,1363,data/captcha_images/captcha_004157_1363.png,sklearn_01386|sklearn_01300|sklearn_01734|sklearn_01004,"{""blur_radius"": 0.6745329140714603, ""rotation"": 2.8035962789529645, ""brightness"": 0.9497034557038332, ""contrast"": 0.852529151615377, ""noise_sigma"": 8.855658483532551, ""line_count"": 1, ""perspective_strength"": 0.007358823841517757}",unreviewed
captcha_001928,5373,data/captcha_images/captcha_001928_5373.png,sklearn_01560|sklearn_01032|sklearn_00663|sklearn_00385,"{""blur_radius"": 0.7824003915771081, ""rotation"": 1.2920410188506342, ""brightness"": 0.9262861977268544, ""contrast"": 1.1656402051633794, ""noise_sigma"": 3.9575882798853605, ""line_count"": 0, ""perspective_strength"": 0.007261203578202111}",unreviewed
captcha_004477,3830,data/captcha_images/captcha_004477_3830.png,sklearn_00838|sklearn_00462|sklearn_00409|sklearn_00588,"{""blur_radius"": 0.33454305485776437, ""rotation"": -2.5808799377896463, ""brightness"": 1.0523544717261737, ""contrast"": 0.9168944656532232, ""noise_sigma"": 5.137839254712633, ""line_count"": 2, ""perspective_strength"": 0.007296384917758765}",unreviewed
captcha_003600,3674,data/captcha_images/captcha_003600_3674.png,sklearn_01300|sklearn_01261|sklearn_01587|sklearn_01278,"{""blur_radius"": 0.8507888924364033, ""rotation"": 0.8980428814733807, ""brightness"": 0.9488195627474795, ""contrast"": 1.0312033905315832, ""noise_sigma"": 4.497630442425866, ""line_count"": 2, ""perspective_strength"": 0.033063011736769746}",unreviewed
captcha_001530,7887,data/captcha_images/captcha_001530_7887.png,sklearn_00983|sklearn_00699|sklearn_01080|sklearn_01432,"{""blur_radius"": 0.3554482956113898, ""rotation"": -3.4578233680489605, ""brightness"": 1.1404183043755909, ""contrast"": 0.9879274151397337, ""noise_sigma"": 8.181113778500789, ""line_count"": 2, ""perspective_strength"": 0.01025025097827631}",unreviewed
captcha_004285,8924,data/captcha_images/captcha_004285_8924.png,sklearn_01185|sklearn_01562|sklearn_00700|sklearn_00757,"{""blur_radius"": 0.5124103144065807, ""rotation"": 0.9059335684246799, ""brightness"": 0.923196559552413, ""contrast"": 1.1733945589476962, ""noise_sigma"": 3.5675950807530423, ""line_count"": 1, ""perspective_strength"": 0.006262443628573889}",unreviewed
captcha_000627,5595,data/captcha_images/captcha_000627_5595.png,sklearn_01319|sklearn_00781|sklearn_01580|sklearn_00033,"{""blur_radius"": 0.30955832175388576, ""rotation"": -3.8885909513922288, ""brightness"": 1.1454523861904726, ""contrast"": 1.1108282825637035, ""noise_sigma"": 2.3784339300679305, ""line_count"": 2, ""perspective_strength"": 0.033841334063534116}",unreviewed
captcha_001958,1938,data/captcha_images/captcha_001958_1938.png,sklearn_00797|sklearn_00545|sklearn_00729|sklearn_01067,"{""blur_radius"": 0.16052022114411724, ""rotation"": 0.5621172705441149, ""brightness"": 0.8548483141729747, ""contrast"": 0.9618345716564771, ""noise_sigma"": 4.141511091464396, ""line_count"": 1, ""perspective_strength"": 0.02435777997708117}",unreviewed
captcha_000547,2671,data/captcha_images/captcha_000547_2671.png,sklearn_00977|sklearn_00164|sklearn_00533|sklearn_00172,"{""blur_radius"": 0.4196716186663929, ""rotation"": -2.63733134545656, ""brightness"": 0.940668120472823, ""contrast"": 1.0387963214177631, ""noise_sigma"": 4.970134117872311, ""line_count"": 0, ""perspective_strength"": 0.009247897852373784}",unreviewed
captcha_004727,2721,data/captcha_images/captcha_004727_2721.png,sklearn_01530|sklearn_00568|sklearn_01299|sklearn_00739,"{""blur_radius"": 0.11384829613866412, ""rotation"": -1.242368826409697, ""brightness"": 0.9022997267130658, ""contrast"": 0.852276706024216, ""noise_sigma"": 2.725825164003176, ""line_count"": 0, ""perspective_strength"": 0.017035634381345807}",unreviewed
captcha_000904,1973,data/captcha_images/captcha_000904_1973.png,sklearn_00312|sklearn_00220|sklearn_00403|sklearn_01090,"{""blur_radius"": 0.28308425098809886, ""rotation"": -2.725770113172069, ""brightness"": 1.0429044645277143, ""contrast"": 1.0350984923209086, ""noise_sigma"": 2.5681738101598417, ""line_count"": 1, ""perspective_strength"": 0.02497635255399125}",unreviewed
captcha_003924,5075,data/captcha_images/captcha_003924_5075.png,sklearn_01190|sklearn_00718|sklearn_00932|sklearn_00937,"{""blur_radius"": 0.8679997041435674, ""rotation"": -2.0967440523608776, ""brightness"": 0.8626844764800987, ""contrast"": 1.0474870078962095, ""noise_sigma"": 7.269525952046558, ""line_count"": 0, ""perspective_strength"": 0.0010571293470114929}",unreviewed
captcha_004699,4211,data/captcha_images/captcha_004699_4211.png,sklearn_01515|sklearn_00567|sklearn_00787|sklearn_01714,"{""blur_radius"": 0.29303410269166696, ""rotation"": -3.85779639415237, ""brightness"": 0.869960110260185, ""contrast"": 1.1345733734135584, ""noise_sigma"": 5.226538603437076, ""line_count"": 3, ""perspective_strength"": 0.008665368518663886}",unreviewed
captcha_004748,0902,data/captcha_images/captcha_004748_0902.png,sklearn_01667|sklearn_01379|sklearn_01205|sklearn_01721,"{""blur_radius"": 0.47138431755276167, ""rotation"": -0.011831664949821352, ""brightness"": 1.0610430238173387, ""contrast"": 1.2197544550380033, ""noise_sigma"": 8.362428864150395, ""line_count"": 0, ""perspective_strength"": 0.008909515964399017}",unreviewed
captcha_004714,4528,data/captcha_images/captcha_004714_4528.png,sklearn_00280|sklearn_01568|sklearn_01273|sklearn_00630,"{""blur_radius"": 0.517403889280503, ""rotation"": -3.619103037868573, ""brightness"": 1.135556052524248, ""contrast"": 1.201968658341545, ""noise_sigma"": 7.539122505479465, ""line_count"": 2, ""perspective_strength"": 0.007633938599306398}",unreviewed
captcha_003895,9478,data/captcha_images/captcha_003895_9478.png,sklearn_01306|sklearn_01777|sklearn_01627|sklearn_00592,"{""blur_radius"": 0.4627591905845997, ""rotation"": -1.6478299365996634, ""brightness"": 1.131933352164677, ""contrast"": 1.0162795727250509, ""noise_sigma"": 7.789625328707339, ""line_count"": 1, ""perspective_strength"": 0.03390568722634302}",unreviewed
captcha_002453,4199,data/captcha_images/captcha_002453_4199.png,sklearn_01397|sklearn_00875|sklearn_00405|sklearn_01520,"{""blur_radius"": 0.3745863083641342, ""rotation"": 3.0756696009826134, ""brightness"": 0.9291095005023174, ""contrast"": 1.1099628009040394, ""noise_sigma"": 8.38692420868217, ""line_count"": 3, ""perspective_strength"": 0.029737437064546367}",unreviewed
captcha_002716,1568,data/captcha_images/captcha_002716_1568.png,sklearn_01178|sklearn_01101|sklearn_00750|sklearn_01409,"{""blur_radius"": 0.7890280707482027, ""rotation"": -0.5445242413724678, ""brightness"": 1.1458641505608176, ""contrast"": 0.8727975565704768, ""noise_sigma"": 5.764075259858149, ""line_count"": 2, ""perspective_strength"": 0.03381860404521704}",unreviewed
captcha_001256,6351,data/captcha_images/captcha_001256_6351.png,sklearn_00750|sklearn_00339|sklearn_01787|sklearn_01495,"{""blur_radius"": 0.10395774927529616, ""rotation"": 2.9806190487882676, ""brightness"": 1.105071079058305, ""contrast"": 1.0250420413502854, ""noise_sigma"": 4.910466332361026, ""line_count"": 0, ""perspective_strength"": 0.006969126787048933}",unreviewed
captcha_001906,6637,data/captcha_images/captcha_001906_6637.png,sklearn_01629|sklearn_00321|sklearn_01770|sklearn_00764,"{""blur_radius"": 0.35343449284320494, ""rotation"": 0.9986738998759188, ""brightness"": 0.8557949006059264, ""contrast"": 0.9126368068780831, ""noise_sigma"": 6.721545667798094, ""line_count"": 1, ""perspective_strength"": 0.010128151810892333}",unreviewed
captcha_000484,3882,data/captcha_images/captcha_000484_3882.png,sklearn_00103|sklearn_01720|sklearn_00794|sklearn_00051,"{""blur_radius"": 0.11299314737382105, ""rotation"": 1.962872330618369, ""brightness"": 1.0294335066750642, ""contrast"": 0.8749868247003328, ""noise_sigma"": 4.523138122679525, ""line_count"": 0, ""perspective_strength"": 0.030785872327102295}",unreviewed
captcha_004399,0576,data/captcha_images/captcha_004399_0576.png,sklearn_01157|sklearn_01489|sklearn_00690|sklearn_01063,"{""blur_radius"": 0.6422173531631131, ""rotation"": -3.804701844444418, ""brightness"": 0.9015727245972127, ""contrast"": 0.9715490745445304, ""noise_sigma"": 6.88578795247256, ""line_count"": 2, ""perspective_strength"": 0.02474364930699691}",unreviewed
captcha_004084,1261,data/captcha_images/captcha_004084_1261.png,sklearn_01723|sklearn_00538|sklearn_00652|sklearn_00994,"{""blur_radius"": 0.6184109762009099, ""rotation"": 3.3276927151666627, ""brightness"": 1.0983768307993376, ""contrast"": 1.154173827830221, ""noise_sigma"": 8.796687860987534, ""line_count"": 0, ""perspective_strength"": 0.0036998157823561876}",unreviewed
captcha_001472,1939,data/captcha_images/captcha_001472_1939.png,sklearn_00916|sklearn_01646|sklearn_01180|sklearn_00813,"{""blur_radius"": 0.15575814037821162, ""rotation"": 3.5343484273430166, ""brightness"": 0.973403663056873, ""contrast"": 1.1234890651332832, ""noise_sigma"": 2.780568119047743, ""line_count"": 1, ""perspective_strength"": 0.0013657681431408076}",unreviewed
captcha_004649,1218,data/captcha_images/captcha_004649_1218.png,sklearn_00131|sklearn_01140|sklearn_00994|sklearn_00955,"{""blur_radius"": 0.7482840279182662, ""rotation"": -2.878213058060604, ""brightness"": 0.932284324306151, ""contrast"": 1.1322584485193685, ""noise_sigma"": 6.3534697672507265, ""line_count"": 1, ""perspective_strength"": 0.0036135442174891155}",unreviewed
captcha_000046,6309,data/captcha_images/captcha_000046_6309.png,sklearn_00741|sklearn_00347|sklearn_01677|sklearn_01006,"{""blur_radius"": 0.536693289694551, ""rotation"": -2.7952151270159087, ""brightness"": 0.9093975454478829, ""contrast"": 0.9814322982084092, ""noise_sigma"": 2.630721300925556, ""line_count"": 1, ""perspective_strength"": 0.02033202549285116}",unreviewed
captcha_002346,3557,data/captcha_images/captcha_002346_3557.png,sklearn_00477|sklearn_01524|sklearn_01682|sklearn_01395,"{""blur_radius"": 0.6244917709250999, ""rotation"": -1.4471546610376427, ""brightness"": 1.0321427091256972, ""contrast"": 1.0245902661687758, ""noise_sigma"": 6.5393727799799795, ""line_count"": 2, ""perspective_strength"": 0.02839885237596909}",unreviewed
captcha_004227,2936,data/captcha_images/captcha_004227_2936.png,sklearn_00917|sklearn_00845|sklearn_01730|sklearn_00197,"{""blur_radius"": 0.36128875562381857, ""rotation"": 2.3610544781897698, ""brightness"": 0.8625781523489737, ""contrast"": 0.9546276521824901, ""noise_sigma"": 4.180621613957228, ""line_count"": 1, ""perspective_strength"": 0.012141693440801979}",unreviewed
captcha_001236,5993,data/captcha_images/captcha_001236_5993.png,sklearn_00633|sklearn_01484|sklearn_00139|sklearn_00153,"{""blur_radius"": 0.4928506031816109, ""rotation"": -1.788733433259261, ""brightness"": 0.9356097502568768, ""contrast"": 1.1099650688430067, ""noise_sigma"": 7.3267346288360145, ""line_count"": 3, ""perspective_strength"": 0.011114779575512617}",unreviewed
captcha_003255,9335,data/captcha_images/captcha_003255_9335.png,sklearn_00635|sklearn_00279|sklearn_01730|sklearn_01617,"{""blur_radius"": 0.3027126993903486, ""rotation"": -0.7670360647422516, ""brightness"": 1.1246329765845111, ""contrast"": 1.0500510734264927, ""noise_sigma"": 5.118024655181539, ""line_count"": 3, ""perspective_strength"": 0.026535126958316453}",unreviewed
captcha_001093,8922,data/captcha_images/captcha_001093_8922.png,sklearn_00332|sklearn_01166|sklearn_00152|sklearn_00956,"{""blur_radius"": 0.3125251401856833, ""rotation"": 1.339718226444381, ""brightness"": 1.130962311996377, ""contrast"": 1.0819678842698108, ""noise_sigma"": 3.673894045061833, ""line_count"": 3, ""perspective_strength"": 0.02621875388801525}",unreviewed
captcha_001829,7953,data/captcha_images/captcha_001829_7953.png,sklearn_00342|sklearn_00547|sklearn_01450|sklearn_00985,"{""blur_radius"": 0.6472432503942473, ""rotation"": 3.1960208054021075, ""brightness"": 0.9078808946583051, ""contrast"": 1.2045622271049934, ""noise_sigma"": 8.602767390327683, ""line_count"": 3, ""perspective_strength"": 0.0019632482291070323}",unreviewed
captcha_000964,0149,data/captcha_images/captcha_000964_0149.png,sklearn_00441|sklearn_01426|sklearn_00966|sklearn_00901,"{""blur_radius"": 0.8439459298149646, ""rotation"": 2.7766294529628945, ""brightness"": 1.0763494369894253, ""contrast"": 1.078542757392286, ""noise_sigma"": 6.712612527602105, ""line_count"": 3, ""perspective_strength"": 0.0009951745653674939}",unreviewed
captcha_004548,1106,data/captcha_images/captcha_004548_1106.png,sklearn_00341|sklearn_01168|sklearn_00229|sklearn_01441,"{""blur_radius"": 0.12718116734225815, ""rotation"": -1.6281993595974544, ""brightness"": 0.9729855763813147, ""contrast"": 1.0085757290403627, ""noise_sigma"": 8.572818923588478, ""line_count"": 3, ""perspective_strength"": 0.0315081559968795}",unreviewed
captcha_001068,2189,data/captcha_images/captcha_001068_2189.png,sklearn_00244|sklearn_01343|sklearn_00482|sklearn_00009,"{""blur_radius"": 0.3758627622206123, ""rotation"": 3.8276134786940634, ""brightness"": 0.8971224704546156, ""contrast"": 1.0751292353313986, ""noise_sigma"": 7.478462078152559, ""line_count"": 3, ""perspective_strength"": 0.013737235528602593}",unreviewed
captcha_000027,0299,data/captcha_images/captcha_000027_0299.png,sklearn_00676|sklearn_00570|sklearn_00677|sklearn_00644,"{""blur_radius"": 0.8342361816136465, ""rotation"": 2.862870910328934, ""brightness"": 1.0458016321765065, ""contrast"": 1.2392400697585524, ""noise_sigma"": 7.7332145585371626, ""line_count"": 1, ""perspective_strength"": 0.027993573479281608}",unreviewed
captcha_002717,3283,data/captcha_images/captcha_002717_3283.png,sklearn_00669|sklearn_00214|sklearn_00684|sklearn_00409,"{""blur_radius"": 0.5724701706139793, ""rotation"": -3.775014621766986, ""brightness"": 0.8974460567494141, ""contrast"": 1.0778544733026565, ""noise_sigma"": 8.317592889428347, ""line_count"": 0, ""perspective_strength"": 0.018929544093091544}",unreviewed
captcha_001325,2994,data/captcha_images/captcha_001325_2994.png,sklearn_00697|sklearn_01665|sklearn_00159|sklearn_00380,"{""blur_radius"": 0.503244242358223, ""rotation"": -3.241530433353824, ""brightness"": 1.1026380994945904, ""contrast"": 0.8941267119916808, ""noise_sigma"": 7.969026306430125, ""line_count"": 3, ""perspective_strength"": 0.03141677466880471}",unreviewed
captcha_004500,7630,data/captcha_images/captcha_004500_7630.png,sklearn_01653|sklearn_00082|sklearn_01477|sklearn_00902,"{""blur_radius"": 0.43769992592184803, ""rotation"": 3.078903412573977, ""brightness"": 1.0443982184746023, ""contrast"": 1.0372727043118093, ""noise_sigma"": 6.171890295180875, ""line_count"": 1, ""perspective_strength"": 0.006830871840307204}",unreviewed
captcha_000575,1960,data/captcha_images/captcha_000575_1960.png,sklearn_00846|sklearn_00384|sklearn_00212|sklearn_00441,"{""blur_radius"": 0.35261738407212107, ""rotation"": -2.337029868305737, ""brightness"": 0.9321681525593877, ""contrast"": 1.1099675558446735, ""noise_sigma"": 2.5528430718698503, ""line_count"": 1, ""perspective_strength"": 0.023413840786915042}",unreviewed
captcha_004655,8990,data/captcha_images/captcha_004655_8990.png,sklearn_00955|sklearn_01318|sklearn_00934|sklearn_00422,"{""blur_radius"": 0.6187727087116098, ""rotation"": -1.1695114801760491, ""brightness"": 1.1111903511715198, ""contrast"": 1.0460021624879166, ""noise_sigma"": 6.974210577046046, ""line_count"": 3, ""perspective_strength"": 0.005213307587441388}",unreviewed
captcha_000390,6816,data/captcha_images/captcha_000390_6816.png,sklearn_01063|sklearn_01544|sklearn_00991|sklearn_01497,"{""blur_radius"": 0.16105295650002507, ""rotation"": 1.6208001789293363, ""brightness"": 1.1444689512479869, ""contrast"": 0.9244550027974536, ""noise_sigma"": 7.536646770159484, ""line_count"": 0, ""perspective_strength"": 0.0007299929288184116}",unreviewed
captcha_003507,3069,data/captcha_images/captcha_003507_3069.png,sklearn_00605|sklearn_00656|sklearn_00989|sklearn_01795,"{""blur_radius"": 0.5949405916007792, ""rotation"": 1.3818374838075593, ""brightness"": 1.031514186424945, ""contrast"": 1.0566673794833568, ""noise_sigma"": 7.154042058320404, ""line_count"": 1, ""perspective_strength"": 0.020187609246977545}",unreviewed
captcha_004956,8784,data/captcha_images/captcha_004956_8784.png,sklearn_01028|sklearn_00191|sklearn_00638|sklearn_00873,"{""blur_radius"": 0.47571486560591447, ""rotation"": -1.0756070106656255, ""brightness"": 1.0732444959199972, ""contrast"": 0.9219951352745277, ""noise_sigma"": 2.5517819760366276, ""line_count"": 2, ""perspective_strength"": 0.02672388570161738}",unreviewed
captcha_003226,6437,data/captcha_images/captcha_003226_6437.png,sklearn_00728|sklearn_01124|sklearn_01460|sklearn_00533,"{""blur_radius"": 0.5961319298809322, ""rotation"": 2.566685275544377, ""brightness"": 1.0941586925189126, ""contrast"": 0.8872803170902825, ""noise_sigma"": 4.232994130884268, ""line_count"": 1, ""perspective_strength"": 0.001717842208677315}",unreviewed
captcha_003062,1127,data/captcha_images/captcha_003062_1127.png,sklearn_00657|sklearn_01394|sklearn_01338|sklearn_00342,"{""blur_radius"": 0.43882568024616764, ""rotation"": -3.373872148034833, ""brightness"": 0.9179140809699333, ""contrast"": 1.1065755846924823, ""noise_sigma"": 2.742315573056752, ""line_count"": 1, ""perspective_strength"": 0.02496789437626124}",unreviewed
captcha_004750,0502,data/captcha_images/captcha_004750_0502.png,sklearn_00776|sklearn_01021|sklearn_01591|sklearn_00115,"{""blur_radius"": 0.44541884128245257, ""rotation"": 3.673146164217548, ""brightness"": 0.9475253253529714, ""contrast"": 1.1713903601634512, ""noise_sigma"": 6.006068241713493, ""line_count"": 0, ""perspective_strength"": 0.028438839164118178}",unreviewed
captcha_001660,1799,data/captcha_images/captcha_001660_1799.png,sklearn_00726|sklearn_01135|sklearn_01066|sklearn_01282,"{""blur_radius"": 0.1736444677124756, ""rotation"": -1.5755010407486658, ""brightness"": 1.0215294583125605, ""contrast"": 1.232333468006587, ""noise_sigma"": 7.705497764403131, ""line_count"": 3, ""perspective_strength"": 0.020151217244933906}",unreviewed
captcha_000718,4543,data/captcha_images/captcha_000718_4543.png,sklearn_00909|sklearn_00488|sklearn_01033|sklearn_00469,"{""blur_radius"": 0.16219750219560575, ""rotation"": -3.6843796413744805, ""brightness"": 1.025008724623224, ""contrast"": 0.9318506107330365, ""noise_sigma"": 3.2952667386648224, ""line_count"": 0, ""perspective_strength"": 0.015533828848316448}",unreviewed
captcha_000791,1994,data/captcha_images/captcha_000791_1994.png,sklearn_00861|sklearn_00621|sklearn_01646|sklearn_00780,"{""blur_radius"": 0.39210892737883485, ""rotation"": -1.9184022586227751, ""brightness"": 0.9676830662716188, ""contrast"": 0.8639487193367892, ""noise_sigma"": 7.061155985765335, ""line_count"": 2, ""perspective_strength"": 0.027511592247109723}",unreviewed
